evnum,x,y,z,pad_id,mom
272,-72.4636,-35.4165,141.517,4534,576.609
272,-75.7755,-36.8307,153.985,4737,576.6
272,-75.8022,-36.8417,154.082,4737,576.6
272,-79.1965,-38.2532,166.529,4937,576.591
272,-79.2235,-38.2641,166.625,4937,576.591
272,-82.7,-39.6803,179.051,5134,576.584
272,-82.7273,-39.6913,179.147,5134,576.584
272,-86.2897,-41.1121,191.551,5319,576.566
272,-86.3183,-41.1231,191.647,5319,576.566
272,-89.9631,-42.5418,204.029,5472,576.552
272,-89.9919,-42.5528,204.125,5472,576.552
272,-93.7038,-43.9696,216.488,5590,576.545
272,-93.7329,-43.9806,216.584,5590,576.545
272,-97.5279,-45.3994,228.925,5687,576.534
272,-97.5576,-45.4104,229.021,5687,576.534
272,-47.7445,-26.303,40.3868,2732,0.0894418
272,-47.5612,-26.1564,40.5377,2733,0.0842481
272,-47.5612,-26.1564,40.5377,2733,0.0842481
272,-47.5448,-25.8924,40.542,2733,0.0785084
272,-47.9175,-26.6331,40.3417,2732,0.0912918
272,-47.9715,-26.6596,40.4309,2732,0.0907027
273,-4.68946,-5.85516,-86.6949,322,562.828
273,-5.55675,-6.20466,-80.9985,453,562.824
273,-5.57271,-6.21074,-80.8995,453,562.824
273,-7.02631,-6.78132,-71.5949,609,562.819
273,-7.0425,-6.78739,-71.496,609,562.819
273,-8.54198,-7.35845,-62.2003,788,562.806
273,-8.55847,-7.36451,-62.1015,788,562.806
273,-10.1095,-7.93373,-52.8149,992,562.79
273,-10.1266,-7.9398,-52.7161,992,562.79
273,-11.7283,-8.51059,-43.4384,1219,562.784
273,-11.7456,-8.51668,-43.3398,1219,562.784
273,-13.713,-9.19288,-32.3465,1443,562.772
273,-13.7311,-9.19893,-32.2479,1443,562.772
273,-16.093,-9.97918,-19.5445,1655,562.76
273,-16.1123,-9.98523,-19.4462,1655,562.76
273,-18.5612,-10.7659,-6.75855,1878,562.753
273,-18.5808,-10.7719,-6.6603,1878,562.753
273,-21.1154,-11.5542,6.01138,2099,562.744
273,-21.1353,-11.5603,6.10955,2099,562.744
273,-23.7474,-12.3341,18.7662,2311,562.663
273,-23.7682,-12.3402,18.8642,2311,562.663
273,-26.465,-13.1205,31.5046,2523,562.649
273,-26.487,-13.1265,31.6024,2523,562.649
273,-29.2673,-13.9069,44.2263,2739,562.637
273,-29.2897,-13.913,44.324,2739,562.637
273,-32.1541,-14.6946,56.9309,2960,562.629
273,-32.1768,-14.7007,57.0285,2960,562.629
273,-35.1222,-15.4815,69.6186,3187,562.615
273,-35.1454,-15.4875,69.7162,3187,562.615
273,-38.1793,-16.2665,82.2878,3421,562.596
273,-38.2033,-16.2725,82.3852,3421,562.596
273,-41.3217,-17.0508,94.9386,3661,562.516
273,-41.3462,-17.0568,95.0358,3661,562.516
273,-44.5472,-17.8368,107.571,3898,562.504
273,-44.5731,-17.8428,107.668,3898,562.504
273,-47.8503,-18.6272,120.185,4121,562.492
273,-47.8765,-18.6333,120.282,4121,562.492
273,-51.2409,-19.418,132.78,4334,562.481
273,-51.2676,-19.424,132.877,4334,562.481
273,-54.7243,-20.2087,145.353,4541,562.471
273,-54.752,-20.2148,145.45,4541,562.471
273,-58.2956,-20.9983,157.905,4744,562.463
273,-58.3236,-21.0044,158.002,4744,562.463
273,-61.9495,-21.7905,170.437,4943,562.43
273,-61.9787,-21.7966,170.533,4943,562.43
273,-65.689,-22.5822,182.947,5140,562.422
273,-65.7186,-22.5884,183.043,5140,562.422
273,-69.5205,-23.3894,195.433,5325,562.414
273,-69.5503,-23.3956,195.529,5325,562.414
273,-73.4384,-24.1907,207.897,5478,562.397
273,-73.4693,-24.1968,207.993,5478,562.397
273,-77.4427,-24.9849,220.339,5596,562.391
273,-77.4738,-24.991,220.434,5596,562.391
273,-81.5378,-25.7842,232.755,5693,562.37
273,-81.5696,-25.7904,232.85,5693,562.37
274,-19.5459,-6.51797,-89.9886,317,484.368
274,-19.5784,-6.8161,-83.909,448,484.364
274,-19.5791,-6.82123,-83.8039,448,484.364
274,-19.6812,-7.30014,-74.0021,604,484.348
274,-19.6825,-7.30525,-73.8985,604,484.348
274,-19.8363,-7.78352,-64.2086,784,484.337
274,-19.8381,-7.78841,-64.1059,784,484.337
274,-20.0389,-8.24593,-54.4901,988,484.331
274,-20.0413,-8.2508,-54.3881,988,484.331
274,-20.2949,-8.70759,-44.8258,1216,484.323
274,-20.2987,-8.71245,-44.7245,1216,484.323
274,-20.6713,-9.25431,-33.4329,1440,484.31
274,-20.6754,-9.25908,-33.3319,1440,484.31
274,-21.1899,-9.87391,-20.3165,1653,484.294
274,-21.1943,-9.87867,-20.2158,1653,484.294
274,-21.8146,-10.4922,-7.24149,1877,484.265
274,-21.8199,-10.4969,-7.14105,1877,484.265
274,-22.548,-11.1103,5.80134,2099,484.246
274,-22.5548,-11.115,5.90145,2099,484.246
274,-23.3933,-11.7222,18.8178,2311,484.232
274,-23.4005,-11.7269,18.9178,2311,484.232
274,-24.3479,-12.3358,31.8126,2524,484.208
274,-24.3558,-12.3406,31.9124,2524,484.208
274,-25.4041,-12.9509,44.7895,2741,484.19
274,-25.4126,-12.9556,44.8892,2741,484.19
274,-26.5575,-13.571,57.751,2962,484.178
274,-26.5675,-13.5758,57.8505,2962,484.178
274,-27.8139,-14.1985,70.6975,3190,484.17
274,-27.8242,-14.2033,70.797,3190,484.17
274,-29.1675,-14.8224,83.6308,3424,484.153
274,-29.1785,-14.8272,83.7302,3424,484.153
274,-30.6263,-15.4525,96.5502,3665,484.137
274,-30.6381,-15.4573,96.6495,3665,484.137
274,-32.1936,-16.0861,109.456,3902,484.082
274,-32.2065,-16.091,109.555,3902,484.082
274,-33.8656,-16.721,122.348,4126,484.07
274,-33.8788,-16.7258,122.447,4126,484.069
274,-35.6347,-17.3418,135.227,4340,484.043
274,-35.6489,-17.3465,135.326,4340,484.042
274,-37.5109,-17.9571,148.093,4547,484.024
274,-37.5257,-17.9618,148.192,4547,484.024
274,-39.4932,-18.5746,160.945,4750,484.01
274,-39.5097,-18.5793,161.044,4750,484.009
274,-41.5781,-19.1926,173.783,4951,483.999
274,-41.595,-19.1974,173.882,4951,483.999
274,-43.77,-19.8156,186.606,5148,483.984
274,-43.7874,-19.8204,186.705,5148,483.984
274,-46.0699,-20.436,199.415,5334,483.936
274,-46.0885,-20.4408,199.513,5334,483.936
274,-48.474,-21.0648,212.208,5487,483.916
274,-48.493,-21.0695,212.306,5487,483.916
274,-50.9856,-21.6794,224.985,5605,483.873
274,-51.0053,-21.6841,225.083,5605,483.873
274,-53.5982,-22.2961,237.746,5703,483.853
274,-53.6189,-22.3009,237.844,5703,483.853
275,34.7046,-4.64375,-98.4148,336,440.667
275,34.993,-5.63032,-91.5165,469,440.657
275,34.9972,-5.64716,-91.3985,469,440.657
275,35.3798,-7.19118,-80.5794,625,440.643
275,35.3827,-7.20733,-80.4661,625,440.643
275,35.6701,-8.70005,-69.9986,805,440.629
275,35.6725,-8.71577,-69.8885,805,440.628
275,35.8868,-10.1793,-59.6472,1009,440.61
275,35.8885,-10.1948,-59.539,1009,440.61
275,36.0328,-11.6407,-49.4495,1238,440.597
275,36.0338,-11.6561,-49.3427,1238,440.597
275,36.115,-13.3522,-37.5109,1460,440.576
275,36.1152,-13.3674,-37.4052,1460,440.576
275,36.0945,-15.3155,-23.847,1673,440.554
275,36.0935,-15.3306,-23.7422,1673,440.553
275,35.9429,-17.2655,-10.2809,1897,440.536
275,35.9412,-17.2804,-10.1768,1897,440.536
275,35.6685,-19.2006,3.21221,2119,440.519
275,35.6656,-19.2154,3.31585,2119,440.519
275,35.2611,-21.1244,16.6525,2332,440.497
275,35.2572,-21.1392,16.7557,2332,440.497
275,34.7343,-23.045,30.0485,2545,440.45
275,34.7295,-23.0597,30.1514,2545,440.45
275,34.0872,-24.9652,43.409,2762,440.431
275,34.0814,-24.98,43.5117,2762,440.431
275,33.3214,-26.8871,56.7397,2983,440.4
275,33.3145,-26.9019,56.8422,2983,440.4
275,32.427,-28.8071,70.0463,3211,440.379
275,32.4196,-28.8219,70.1486,3211,440.379
275,31.4094,-30.7255,83.331,3446,440.305
275,31.4007,-30.7402,83.4331,3446,440.305
275,30.2785,-32.6402,96.5944,3686,440.293
275,30.2694,-32.6549,96.6963,3686,440.293
275,29.0295,-34.5556,109.839,3924,440.266
275,29.019,-34.5703,109.941,3924,440.266
275,27.6735,-36.4708,123.065,4148,440.252
275,27.6626,-36.4855,123.166,4148,440.252
275,26.202,-38.371,136.274,4362,440.233
275,26.1897,-38.3856,136.375,4362,440.233
275,24.6134,-40.2746,149.466,4569,440.215
275,24.6006,-40.2892,149.568,4569,440.215
275,22.9035,-42.1759,162.643,4773,440.195
275,22.8894,-42.1906,162.744,4773,440.195
275,21.0734,-44.0782,175.804,4973,440.172
275,21.0587,-44.0929,175.905,4973,440.172
275,19.136,-45.9804,188.949,5170,440.119
275,19.1207,-45.995,189.05,5170,440.119
275,17.088,-47.8815,202.077,5357,440.103
275,17.0708,-47.8962,202.178,5357,440.103
275,14.9233,-49.7792,215.189,5510,440.081
275,14.9057,-49.7938,215.29,5510,440.081
275,12.6446,-51.6794,228.285,5628,440.063
275,12.6267,-51.6941,228.385,5628,440.063
275,10.2572,-53.5847,241.363,5726,440.034
275,10.2384,-53.5994,241.464,5726,440.033
276,13.3166,-2.82799,-88.0917,328,579.187
276,12.4653,-2.93322,-82.0108,460,579.184
276,12.4503,-2.93507,-81.9057,460,579.184
276,11.0368,-3.10698,-72.1039,616,579.169
276,11.0216,-3.1088,-72.0004,616,579.169
276,9.57408,-3.27886,-62.3161,795,579.163
276,9.55849,-3.28064,-62.2135,795,579.163
276,8.07361,-3.44774,-52.6098,999,579.152
276,8.05764,-3.44954,-52.508,999,579.152
276,6.53594,-3.61842,-42.9633,1226,579.146
276,6.51953,-3.62027,-42.862,1226,579.146
276,4.66059,-3.82693,-31.5974,1449,579.135
276,4.64272,-3.82879,-31.4966,1449,579.135
276,2.41492,-4.06894,-18.5234,1661,579.126
276,2.39674,-4.07084,-18.4231,1661,579.126
276,0.0813854,-4.31541,-5.50002,1885,579.116
276,0.0629615,-4.31733,-5.40001,1885,579.116
276,-2.32802,-4.56408,7.48199,2106,579.107
276,-2.347,-4.56599,7.58171,2106,579.107
276,-4.81628,-4.81134,20.429,2318,579.098
276,-4.83633,-4.81326,20.5285,2318,579.098
276,-7.38928,-5.06044,33.3453,2530,579.091
276,-7.40968,-5.06235,33.4445,2530,579.091
276,-10.0539,-5.30974,46.2331,2746,579.062
276,-10.0749,-5.31168,46.3321,2746,579.062
276,-12.8113,-5.56179,59.0943,2967,579.045
276,-12.8332,-5.56374,59.1931,2967,579.045
276,-15.6591,-5.81556,71.9303,3194,579.031
276,-15.6816,-5.81751,72.0289,3194,579.031
276,-18.5899,-6.06967,84.7425,3428,579.024
276,-18.6128,-6.07168,84.841,3428,579.024
276,-21.6103,-6.32942,97.5312,3668,578.986
276,-21.6342,-6.33141,97.6294,3668,578.986
276,-24.7158,-6.58813,110.297,3905,578.97
276,-24.7406,-6.59012,110.395,3905,578.97
276,-27.9075,-6.8462,123.04,4129,578.963
276,-27.9326,-6.84822,123.138,4129,578.963
276,-31.1907,-7.10887,135.76,4341,578.952
276,-31.2168,-7.1109,135.858,4341,578.952
276,-34.5704,-7.37251,148.457,4548,578.94
276,-34.5967,-7.37456,148.555,4548,578.94
276,-38.0286,-7.63791,161.132,4751,578.921
276,-38.0556,-7.63995,161.229,4751,578.921
276,-41.5725,-7.90623,173.784,4951,578.84
276,-41.6001,-7.90831,173.881,4951,578.84
276,-45.2042,-8.1776,186.413,5147,578.828
276,-45.2334,-8.17968,186.51,5147,578.828
276,-48.9208,-8.44797,199.019,5333,578.817
276,-48.9503,-8.45003,199.116,5333,578.817
276,-52.7188,-8.71477,211.603,5486,578.811
276,-52.7486,-8.71683,211.699,5486,578.811
276,-56.5956,-8.98309,224.164,5603,578.804
276,-56.6265,-8.98517,224.26,5603,578.804
276,-60.5556,-9.2537,236.702,5701,578.795
276,-60.5869,-9.25559,236.798,5701,578.795
277,21.0111,1.98519,-90.5521,331,553.067
277,19.8352,3.18781,-83.9947,463,553.059
277,19.8149,3.20838,-83.8824,463,553.059
277,17.907,5.10767,-73.5205,618,553.053
277,17.8868,5.12758,-73.412,618,553.053
277,15.9758,6.97837,-63.3361,798,553.048
277,15.9554,6.99786,-63.23,798,553.048
277,14.0236,8.81613,-53.3401,1001,553.043
277,14.0019,8.83542,-53.2355,1001,553.043
277,12.0394,10.6317,-43.4756,1228,553.032
277,12.0172,10.6514,-43.3721,1228,553.032
277,9.59618,12.8321,-31.9137,1451,553.015
277,9.57392,12.8516,-31.8114,1451,553.015
277,6.70936,15.3559,-18.6809,1663,552.997
277,6.68653,15.3753,-18.5795,1663,552.996
277,3.74651,17.8629,-5.55105,1886,552.982
277,3.72279,17.8822,-5.45037,1886,552.982
277,0.703779,20.3648,7.49835,2107,552.969
277,0.679742,20.384,7.59847,2107,552.969
277,-2.43171,22.8563,20.4819,2319,552.955
277,-2.45674,22.8754,20.5816,2319,552.954
277,-5.6424,25.3388,33.4098,2531,552.945
277,-5.66771,25.358,33.509,2531,552.945
277,-8.94701,27.8238,46.2887,2746,552.928
277,-8.97311,27.8429,46.3875,2746,552.928
277,-12.3408,30.3034,59.1236,2967,552.92
277,-12.3679,30.3224,59.2221,2967,552.92
277,-15.8304,32.7742,71.9178,3194,552.91
277,-15.858,32.7932,72.016,3194,552.91
277,-19.4209,35.2494,84.6732,3428,552.896
277,-19.4496,35.2685,84.7711,3428,552.896
277,-23.1016,37.7243,97.3925,3667,552.882
277,-23.1306,37.7433,97.4902,3667,552.882
277,-26.8676,40.1993,110.078,3904,552.841
277,-26.8975,40.2184,110.175,3904,552.841
277,-30.7204,42.6747,122.73,4128,552.833
277,-30.7506,42.6937,122.827,4128,552.833
277,-34.6656,45.1445,135.35,4340,552.821
277,-34.6962,45.1635,135.447,4340,552.821
277,-38.6954,47.6194,147.938,4547,552.813
277,-38.7275,47.6384,148.035,4547,552.813
277,-42.8135,50.0884,160.495,4749,552.807
277,-42.8459,50.1074,160.591,4749,552.807
277,-47.0204,52.5591,173.021,4949,552.796
277,-47.0531,52.5781,173.117,4949,552.796
277,-51.312,55.0312,185.517,5145,552.215
277,-51.346,55.0502,185.613,5145,552.215
277,-55.6937,57.4976,197.982,5330,552.201
277,-55.728,57.5167,198.077,5330,552.201
277,-60.1655,59.9735,210.415,5483,552.193
277,-60.2004,59.9926,210.511,5483,552.193
277,-64.7267,62.4521,222.818,5600,552.183
277,-64.7629,62.4712,222.913,5600,552.183
277,-69.3739,64.9305,235.19,5697,552.173
277,-69.4103,64.9496,235.285,5697,552.173
277,-44.2506,53.4244,173.522,4950,0.611125
277,-44.2506,53.4244,173.522,4950,0.611125
277,-44.2416,53.5281,173.523,4950,0.607919
277,-44.2416,53.5281,173.523,4950,0.607919
277,-44.2482,52.9218,173.522,4950,0.605129
277,-44.2482,52.9218,173.522,4950,0.605129
277,-44.0967,57.7758,173.543,4950,0.601067
277,-44.0967,57.7758,173.543,4950,0.601067
277,-42.7716,54.6925,173.725,4950,0.598012
277,-42.7716,54.6925,173.725,4950,0.598012
277,-42.821,52.2278,173.718,4950,0.593276
277,-42.821,52.2278,173.718,4950,0.593276
277,-43.1265,45.2774,173.677,4950,0.582796
277,-43.1265,45.2774,173.677,4950,0.582796
277,-43.3137,38.1647,173.651,4950,0.579185
277,-43.3137,38.1647,173.651,4950,0.579185
277,-41.7823,25.1634,173.857,4951,0.530365
277,-41.9331,25.3259,173.736,4950,0.530276
277,-41.9331,25.3259,173.736,4950,0.530276
277,-41.9331,25.3259,173.736,4950,0.530276
277,-41.9331,25.3259,173.736,4950,0.530276
277,-41.9331,25.3259,173.736,4950,0.530276
277,-42.0189,25.4131,173.675,4950,0.530276
277,-43.3295,26.5674,173.548,4950,0.529522
277,-43.4927,26.728,173.627,4950,0.529522
277,-41.8047,32.6161,173.854,4951,0.525848
277,-41.8548,32.6915,173.747,4950,0.525803
277,-44.2157,34.4605,173.426,4950,0.524884
277,-44.3064,34.5735,173.514,4950,0.524884
277,-41.2494,40.2705,173.927,4951,0.516184
277,-41.327,40.4618,173.816,4951,0.515586
277,-42.7308,42.7804,173.63,4950,0.514938
277,-42.7926,43.0832,173.722,4950,0.514696
277,-41.6257,48.9985,173.878,4951,0.512788
277,-41.6587,49.2731,173.772,4951,0.512788
277,-42.8372,52.6713,173.615,4950,0.511606
277,-42.8735,52.8881,173.711,4950,0.511485
277,-41.3359,58.2502,173.916,4951,0.509654
277,-41.3213,58.4443,173.817,4951,0.509634
277,-42.8748,63.5264,173.61,4950,0.504774
277,-42.8871,63.6554,173.709,4950,0.504774
277,-40.7556,67.6512,173.991,4951,0.503471
277,-40.7063,67.7864,173.896,4951,0.503293
277,-42.6669,72.8745,173.638,4950,0.497134
277,-42.5604,73.0395,173.753,4950,0.497116
277,-41.1174,74.6738,173.944,4951,0.497087
277,-40.9464,74.8648,173.865,4951,0.497087
277,-41.8613,88.7797,173.746,4950,0.494014
277,-41.8613,88.7797,173.746,4950,0.494014
277,-42.9117,93.4501,173.605,4950,0.485917
277,-42.9117,93.4501,173.605,4950,0.485917
277,-42.9038,93.5979,173.606,4950,0.483672
277,-42.7783,93.6202,173.724,4950,0.483672
277,-42.7783,93.6202,173.724,4950,0.483672
277,-41.0427,93.8535,173.853,4951,0.482607
277,-42.84,94.3559,173.615,4950,0.479058
277,-42.84,94.3559,173.615,4950,0.479058
277,-41.8873,87.1539,173.742,4950,0.41597
277,-41.8873,87.1539,173.742,4950,0.41597
277,-42.005,83.1333,173.727,4950,0.410398
277,-42.005,83.1333,173.727,4950,0.410398
277,-42.0678,79.7459,173.718,4950,0.4067
277,-41.9614,79.6211,173.833,4950,0.406661
277,-40.5714,78.4507,174.014,4951,0.406141
277,-40.4287,78.3368,173.932,4951,0.406107
277,-42.0282,74.7779,173.724,4950,0.40486
277,-42.0282,74.7779,173.724,4950,0.40486
277,-42.2086,70.5553,173.7,4950,0.399379
277,-42.1038,70.4782,173.815,4950,0.39918
277,-42.1038,70.4782,173.815,4950,0.39918
277,-40.5234,69.6988,173.92,4951,0.398108
277,-41.9643,66.7716,173.732,4950,0.395753
277,-41.8669,66.6815,173.846,4950,0.395632
277,-40.267,65.5422,174.053,4951,0.395367
277,-40.1407,65.4324,173.968,4951,0.395367
277,-41.7011,61.7107,173.767,4951,0.392192
277,-41.6144,61.525,173.879,4951,0.392192
277,-41.6144,61.525,173.879,4951,0.392192
277,-40.4014,59.9854,173.935,4951,0.390997
277,-41.6062,55.1645,173.779,4951,0.389268
277,-41.5476,55.0918,173.888,4951,0.389235
277,-39.8401,53.7749,174.107,4951,0.387835
277,-39.7594,53.7143,174.016,4951,0.387646
277,-41.7991,51.1454,173.754,4951,0.385957
277,-41.8032,51.0917,173.854,4951,0.385907
277,-39.5904,49.1748,174.138,4951,0.384371
277,-39.5748,49.1159,174.04,4951,0.384371
277,-41.7897,46.9695,173.755,4951,0.383662
277,-41.8157,46.9149,173.853,4951,0.383662
277,-39.6826,44.4042,174.127,4951,0.382298
277,-39.7253,44.3017,174.021,4951,0.382298
277,-41.3508,42.4579,173.813,4951,0.381586
277,-41.4041,42.3728,173.907,4951,0.381555
277,-39.5831,39.0848,174.139,4951,0.379262
277,-39.6636,39.0032,174.028,4951,0.379262
277,-41.2983,37.933,173.82,4951,0.377794
277,-41.4703,37.8614,173.898,4951,0.377395
277,-40.0671,35.9329,174.079,4951,0.370815
277,-40.2678,35.959,173.952,4951,0.370781
277,-41.1288,36.0426,173.842,4951,0.368764
277,-41.3403,36.0696,173.915,4951,0.368492
277,-39.9833,36.6166,174.089,4951,0.365496
277,-39.9833,36.6166,174.089,4951,0.365496
277,-40.0117,35.4708,174.086,4951,0.361136
277,-40.0117,35.4708,174.086,4951,0.361136
277,-37.5826,29.2434,174.383,4952,0.324484
277,-37.6074,29.2023,174.279,4952,0.324381
277,-39.5479,28.1565,174.043,4951,0.322713
277,-39.5813,28.1082,174.14,4951,0.322713
277,-37.6132,26.5378,174.379,4952,0.320796
277,-37.5668,26.6101,174.284,4952,0.320711
277,-39.3674,28.676,174.065,4951,0.31777
277,-39.3883,28.6974,174.164,4951,0.317753
277,-37.2967,29.5216,174.416,4952,0.311985
277,-37.2986,29.5407,174.315,4952,0.311985
277,-39.3496,30.1548,174.068,4951,0.30953
277,-39.3839,30.171,174.164,4951,0.30953
277,-37.3359,30.7464,174.412,4952,0.307435
277,-37.3483,30.7405,174.31,4952,0.307371
277,-39.3445,30.4683,174.068,4951,0.30613
277,-39.3497,30.4449,174.168,4951,0.305881
277,-37.3495,29.6662,174.41,4952,0.303618
277,-37.3603,29.6423,174.308,4952,0.303618
277,-39.2973,28.8821,174.074,4951,0.3005
277,-39.3335,28.8458,174.17,4951,0.300448
277,-37.4697,27.5656,174.396,4952,0.298709
277,-37.454,27.5306,174.297,4952,0.298581
277,-39.3982,26.6412,174.062,4951,0.295789
277,-39.4675,26.6518,174.154,4951,0.295783
277,-37.6714,26.9511,174.372,4952,0.289769
277,-37.7342,26.9186,174.264,4952,0.289769
277,-39.1888,26.4188,174.088,4951,0.289204
277,-39.2457,26.3663,174.181,4951,0.289202
277,-37.8298,25.4152,174.353,4952,0.284483
277,-37.78,25.4097,174.258,4952,0.284483
277,-39.648,25.3421,174.03,4951,0.282494
277,-39.6567,25.3829,174.13,4951,0.282374
277,-37.8704,26.4406,174.348,4952,0.278825
277,-37.857,26.4922,174.249,4952,0.278544
277,-39.3729,28.3275,174.065,4951,0.275836
277,-39.4009,28.4015,174.162,4951,0.275836
277,-37.945,30.44,174.339,4952,0.275349
277,-37.9592,30.5235,174.237,4952,0.275349
277,-39.3184,32.2142,174.071,4951,0.274472
277,-39.3507,32.2485,174.168,4951,0.274336
277,-37.5697,33.0826,174.384,4952,0.268685
277,-37.5697,33.0826,174.384,4952,0.268685
277,-37.3013,30.1552,174.416,4952,0.221528
277,-37.2773,30.2954,174.318,4952,0.221288
277,-38.0781,32.5022,174.223,4952,0.217553
277,-38.0905,32.7379,174.322,4952,0.217553
277,-37.2826,34.058,174.418,4952,0.214277
277,-37.1905,34.2617,174.328,4952,0.213955
277,-37.6966,37.1798,174.268,4952,0.204049
277,-37.6966,37.1798,174.268,4952,0.204049
277,-38.4625,38.591,174.176,4952,0.198864
277,-38.4862,38.7665,174.274,4952,0.198812
277,-37.8359,40.3975,174.352,4952,0.195689
277,-37.587,40.8345,174.281,4952,0.194376
277,-38.0717,42.3926,174.224,4952,0.188171
277,-38.1123,42.4993,174.319,4952,0.188034
278,-19.1527,-7.19244,-89.8453,317,530.599
278,-20.212,-7.35695,-84.1227,448,530.586
278,-20.2306,-7.3598,-84.0233,448,530.586
278,-21.9965,-7.62657,-74.7049,603,530.582
278,-22.0163,-7.62941,-74.6063,603,530.582
278,-23.8288,-7.89565,-65.3228,782,530.573
278,-23.8488,-7.89847,-65.2243,782,530.573
278,-25.7066,-8.1632,-55.9671,986,530.563
278,-25.7269,-8.16605,-55.8688,986,530.562
278,-27.6336,-8.43373,-46.6338,1213,530.556
278,-27.6542,-8.43659,-46.5357,1213,530.556
278,-29.9774,-8.75495,-35.6054,1437,530.542
278,-29.999,-8.75783,-35.5076,1437,530.542
278,-32.7705,-9.12982,-22.8903,1649,530.535
278,-32.7923,-9.13271,-22.7926,1649,530.535
278,-35.6495,-9.50207,-10.2018,1872,530.51
278,-35.6726,-9.50492,-10.1045,1872,530.51
278,-38.6206,-9.87256,2.4603,2093,530.5
278,-38.644,-9.87546,2.55756,2093,530.5
278,-41.6793,-10.2504,15.0983,2305,530.485
278,-41.7039,-10.2533,15.1953,2305,530.484
278,-44.8343,-10.6295,27.7107,2517,530.473
278,-44.8593,-10.6325,27.8075,2517,530.473
278,-48.0844,-11.0125,40.2979,2732,530.464
278,-48.1098,-11.0155,40.3947,2732,530.464
278,-51.4245,-11.3985,52.8616,2953,530.451
278,-51.4512,-11.4014,52.958,2953,530.451
278,-54.8557,-11.7786,65.4013,3180,530.44
278,-54.8827,-11.7815,65.4976,3180,530.439
278,-58.3734,-12.1523,77.9181,3414,530.425
278,-58.4011,-12.1552,78.0142,3414,530.425
278,-61.9847,-12.5219,90.4098,3653,530.413
278,-62.0129,-12.5247,90.5058,3653,530.413
278,-65.6841,-12.8929,102.878,3890,530.381
278,-65.7137,-12.8958,102.973,3890,530.381
278,-69.4782,-13.2631,115.32,4113,530.372
278,-69.5082,-13.266,115.415,4113,530.371
278,-73.3617,-13.6342,127.737,4326,530.358
278,-73.3921,-13.6371,127.832,4326,530.357
278,-77.3345,-14.0017,140.128,4533,530.346
278,-77.3654,-14.0045,140.224,4533,530.346
278,-81.3932,-14.3693,152.495,4735,530.336
278,-81.4256,-14.3722,152.59,4735,530.336
278,-85.5442,-14.7353,164.835,4935,530.318
278,-85.577,-14.7382,164.93,4935,530.318
278,-89.7889,-15.1091,177.147,5131,530.309
278,-89.8219,-15.1121,177.242,5131,530.309
278,-94.1209,-15.4899,189.433,5316,530.292
278,-94.1546,-15.4929,189.527,5316,530.292
278,-98.541,-15.8688,201.691,5469,530.281
278,-98.5753,-15.8717,201.785,5469,530.281
278,-103.049,-16.2412,213.922,5586,530.27
278,-103.085,-16.2441,214.016,5586,530.269
278,-107.645,-16.6105,226.124,5683,530.257
278,-107.681,-16.6133,226.218,5683,530.257
279,-19.7164,-3.09688,-90.0518,317,409.744
279,-20.3451,-3.36794,-84.1686,448,409.735
279,-20.3565,-3.37268,-84.0667,448,409.735
279,-21.4288,-3.81667,-74.5247,603,409.719
279,-21.441,-3.82142,-74.4237,603,409.718
279,-22.5716,-4.26826,-64.9482,783,409.707
279,-22.5841,-4.27305,-64.8477,783,409.707
279,-23.7689,-4.7205,-55.418,986,409.691
279,-23.7825,-4.72524,-55.3181,986,409.691
279,-25.034,-5.17047,-45.926,1214,409.68
279,-25.0479,-5.17524,-45.8263,1214,409.68
279,-26.6102,-5.70537,-34.7219,1438,409.659
279,-26.6248,-5.71008,-34.6225,1438,409.659
279,-28.5397,-6.31794,-21.8153,1651,409.63
279,-28.5553,-6.32263,-21.7162,1651,409.63
279,-30.5802,-6.92739,-8.94366,1874,409.608
279,-30.5964,-6.93207,-8.84479,1874,409.608
279,-32.7282,-7.53551,3.89832,2095,409.577
279,-32.7461,-7.54021,3.99677,2095,409.577
279,-34.9999,-8.14631,16.7099,2307,409.55
279,-35.0182,-8.15096,16.8083,2307,409.55
279,-37.3866,-8.7508,29.4949,2519,409.529
279,-37.4055,-8.7554,29.5931,2519,409.529
279,-39.893,-9.35365,42.2533,2735,409.509
279,-39.9132,-9.35808,42.3513,2735,409.509
279,-42.5249,-9.9298,54.9845,2956,409.492
279,-42.5456,-9.93427,55.0824,2956,409.492
279,-45.2778,-10.5137,67.6897,3183,409.45
279,-45.2997,-10.5182,67.7873,3183,409.45
279,-48.1526,-11.0995,80.3687,3417,409.149
279,-48.1757,-11.104,80.466,3417,409.149
279,-51.1503,-11.6896,93.021,3657,409.123
279,-51.1739,-11.6942,93.1182,3657,409.123
279,-54.2839,-12.2861,105.643,3894,409.054
279,-54.3086,-12.2906,105.74,3894,409.054
279,-57.533,-12.8787,118.24,4118,409.032
279,-57.5584,-12.8832,118.337,4118,409.032
279,-60.8914,-13.4682,130.811,4331,409.008
279,-60.9177,-13.4727,130.908,4331,409.008
279,-64.3626,-14.0518,143.356,4537,408.983
279,-64.3898,-14.0562,143.452,4537,408.983
279,-67.9535,-14.6369,155.872,4740,408.94
279,-67.9821,-14.6413,155.968,4740,408.94
279,-71.6607,-15.2179,168.36,4940,408.919
